[2018-12-31 18:08:05,647] INFO [1][Logger:0] - HikariPool-1 - Starting...
[2018-12-31 18:37:37,187] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:37,213] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:37,238] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:37,271] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:37,299] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:37,328] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:37,380] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:37,423] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:37,459] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:37,492] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:37,523] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:37,565] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:37,590] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:37,616] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:37,644] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:37,673] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:37,700] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:37,726] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:37,751] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:37,779] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:37,805] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:37,880] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:37,908] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:37,944] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:37,973] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:37,998] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,029] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,053] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,082] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,118] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,147] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,171] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,197] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,222] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,245] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,284] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,309] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,335] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,366] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,392] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,427] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,453] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,481] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,509] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,535] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,566] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,597] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,622] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,647] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,675] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,702] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,730] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,760] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,785] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,810] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,834] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,861] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,891] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,925] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,953] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:38,978] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:39,004] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:39,029] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:39,064] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:39,089] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:39,115] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:39,143] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:39,170] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:39,203] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:39,234] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:39,261] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:39,287] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:39,312] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:39,342] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:39,378] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:39,405] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:39,428] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:39,457] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:39,482] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:39,736] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:39,768] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:39,797] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:39,824] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:39,849] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:39,883] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:39,909] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:39,936] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:39,964] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:39,993] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:40,022] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:40,048] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:40,074] ERROR [10][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:40,100] ERROR [12][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:40,126] ERROR [11][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:40,153] ERROR [14][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:40,194] ERROR [13][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:40,228] ERROR [15][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
[2018-12-31 18:37:40,253] ERROR [9][Logger:0] - HikariPool-1 - Error thrown while acquiring connection from data source,未能加载文件或程序集“System.Security.Permissions, Version=4.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51”或它的某一个依赖项。系统找不到指定的文件。
